,Symbol,Name,Exchange,Country,Sector,Revenue,RevenueYoY,LastClose,PE
49,TYO:4764,Nexus Bank Co Ltd,Tokyo Stock Exchange,Japan,Technology,34091157.83916945,3.68078,1.22294562730952,7.04943
50,TYO:4957,"YASUHARA CHEMICAL CO.,LTD.",Tokyo Stock Exchange,Japan,Basic Materials,99799841.63294035,-0.070924,5.00615871898645,11.96205
1,TYO:4976,"TOYO DRILUBE CO.,LTD.",Tokyo Stock Exchange,Japan,Basic Materials,56111675.17156432,0.1298988,22.47932430054549,7.46783
2,TYO:4987,"TERAOKA SEISAKUSHO CO., LTD.",Tokyo Stock Exchange,Japan,Basic Materials,190585958.12071088,-0.0538546,3.29931374274151,29.23236
3,TYO:5280,"Yoshicon Co., Ltd.",Tokyo Stock Exchange,Japan,Real Estate,185479060.35544607,0.2046152,10.46102410698575,4.59475
4,TYO:5304,"SEC CARBON, LIMITED",Tokyo Stock Exchange,Japan,Industrials,187392222.41773713,-0.3938126,51.02938588773535,11.16436
5,TYO:5408,"Nakayama Steel Works, Ltd.",Tokyo Stock Exchange,Japan,Basic Materials,996612704.557452,-0.1685933,3.71282773183178,11.80014
6,TYO:5446,"HOKUETSU METAL Co., Ltd.",Tokyo Stock Exchange,Japan,Basic Materials,191936653.17613935,-0.0331057,9.37884919936653,
7,TYO:5449,"OSAKA STEEL CO., LTD.",Tokyo Stock Exchange,Japan,Basic Materials,673948618.687313,-0.1636715,9.95073024810839,18.21231
8,TYO:5464,MORY INDUSTRIES INC.,Tokyo Stock Exchange,Japan,Basic Materials,308921344.360373,-0.1671727,21.61710364244237,6.2941
9,TYO:5697,"SANYU CO., LTD.",Tokyo Stock Exchange,Japan,Basic Materials,150822628.8931902,-0.1612307,4.0559563610769,7.24361
10,TYO:5753,Nippon Shindo Co Ltd,Tokyo Stock Exchange,Japan,Basic Materials,137409818.7576984,-0.092926,16.10065106457857,4.78068
11,TYO:5900,Daiken Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,88882720.39415802,-0.0550369,6.59862748548302,15.00819
12,TYO:5907,JFE Container Co Ltd,Tokyo Stock Exchange,Japan,Basic Materials,241664789.72373745,-0.077023,38.79992961464015,6.49745
13,TYO:5909,CORONA CORPORATION,Tokyo Stock Exchange,Japan,Consumer Cyclicals,722936829.1395389,0.0439329,7.97994017244413,27.82937
14,TYO:5921,"KAWAGISHI BRIDGE WORKS CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,175198486.7147633,-0.1380446,25.9194087629773,8.87735
15,TYO:5923,Takadakiko Steel Construction Co Ltd,Tokyo Stock Exchange,Japan,Industrials,133940700.33433044,-0.1372491,24.37093084638395,5.02949
16,TYO:5951,"Dainichi Co., Ltd.",Tokyo Stock Exchange,Japan,Industrials,201344888.26324123,0.2155939,6.73060003519268,8.44714
17,TYO:5956,"TOSO CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,188469470.3501672,-0.055821,4.72461727960584,6.75249
18,TYO:5958,"SANYO INDUSTRIES, LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,226033784.9727257,-0.106897,16.47897237374626,6.44152
19,TYO:5966,"KYOTO TOOL CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,64405754.003167346,-0.1133431,17.56114728136548,12.81412
20,TYO:5971,"Kyowakogyosyo Co., Ltd.",Tokyo Stock Exchange,Japan,Industrials,71097809.25567481,-0.0035747,38.57997536512405,7.13705
21,TYO:5973,TOAMI CORPORATION,Tokyo Stock Exchange,Japan,Basic Materials,103685201.47809257,-0.0989938,4.29350695055428,9.37241
22,TYO:5983,Iwabuchi Corp,Tokyo Stock Exchange,Japan,Technology,87046542.3191976,-2.2e-05,49.18177019180011,11.96236
23,TYO:5984,KANEFUSA CORPORATION,Tokyo Stock Exchange,Japan,Industrials,141052349.11138484,-0.1555053,6.22030617631533,9.21696
24,TYO:6022,Akasaka Diesels Ltd,Tokyo Stock Exchange,Japan,Industrials,70263294.03484075,-0.1739522,14.51698046806264,
25,TYO:6155,"TAKAMATSU MACHINERY CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,118177019.18001056,-0.3879801,6.43146225585078,
26,TYO:6249,Gamecard Joyco Holdings Inc,Tokyo Stock Exchange,Japan,Consumer Cyclicals,92926271.33556221,-0.3622366,10.95372162590181,22.13554
27,TYO:6257,"FUJISHOJI CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,236908323.06880167,0.0697203,8.08551821221186,53.31975
28,TYO:6262,Pegasus Sewing Machine Mfg Co Ltd,Tokyo Stock Exchange,Japan,Industrials,109294826.67605138,-0.1701362,4.17913074080591,10.70386
29,TYO:6303,Sasakura Engineering Co Ltd,Tokyo Stock Exchange,Japan,Industrials,104970966.03906389,0.0114446,23.66707724793243,13.13598
30,TYO:6342,"Taihei Machinery Works, Limited",Tokyo Stock Exchange,Japan,Industrials,31131805.38448003,-0.4738112,14.4289987682562,50.12279
31,TYO:6346,Kikukawa Enterprise Inc,Tokyo Stock Exchange,Japan,Industrials,39178646.84145698,-0.0950751,34.48882632412458,7.22672
32,TYO:6349,KOMORI CORPORATION,Tokyo Stock Exchange,Japan,Industrials,631928558.8597572,-0.0749684,6.98574696463136,
33,TYO:6356,"NIPPON GEAR CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,67878989.97008622,0.017957,2.72743269399965,14.46011
34,TYO:6390,"KATO WORKS CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,514860109.09730774,-0.2487355,7.46084814358613,
35,TYO:6416,"KATSURAGAWA ELECTRIC CO., LTD.",Tokyo Stock Exchange,Japan,Technology,49058032.72919233,-0.2222654,5.62203061763153,
36,TYO:6417,"SANKYO CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,511428822.80485654,-0.25871,24.63487594580327,50.67414
37,TYO:6466,TVE Co Ltd,Tokyo Stock Exchange,Japan,Industrials,77641149.04099947,0.0710802,17.63153264121063,5.86669
38,TYO:6496,"NAKAKITA SEISAKUSHO CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,154482491.64173853,-0.0579909,22.69927855006159,18.54179
39,TYO:6540,Semba Corp,Tokyo Stock Exchange,Japan,Industrials,190984603.20253387,-0.2346694,7.02093964455393,
40,TYO:6637,"TERASAKI ELECTRIC CO.,LTD.",Tokyo Stock Exchange,Japan,Industrials,305510117.8954777,-0.0538508,12.12387823332747,8.90292
41,TYO:6695,Triple One Co Ltd,Tokyo Stock Exchange,Japan,Technology,31467332.39486187,0.5960399,,
42,TYO:6715,Nakayo Inc,Tokyo Stock Exchange,Japan,Technology,155402076.36811543,-0.0040598,12.43181418265001,16.71271
43,TYO:6730,AXELL CORPORATION,Tokyo Stock Exchange,Japan,Technology,79174731.65581559,-0.0287102,6.28189336617983,15.70111
44,TYO:6771,Ikegami Tsushinki Co Ltd,Tokyo Stock Exchange,Japan,Technology,192240014.077072,-0.0593654,6.88896709484427,10.8556
45,TYO:6794,"Foster Electric Company, Limited",Tokyo Stock Exchange,Japan,Technology,749780045.750484,-0.2057634,8.01513285236671,
46,TYO:6804,Hosiden Corporation,Tokyo Stock Exchange,Japan,Industrials,2058191096.2519796,0.1039205,8.42864684145698,5.1612
47,TYO:6815,Uniden Holdings Corp,Tokyo Stock Exchange,Japan,Technology,169540735.52701038,-0.0381352,27.49428118951258,5.07154
48,TYO:6820,ICOM INCORPORATED,Tokyo Stock Exchange,Japan,Technology,245829667.42917475,-0.0848918,20.85166285412634,13.06954
49,TYO:6832,"AOI ELECTRONICS CO.,LTD.",Tokyo Stock Exchange,Japan,Technology,354263065.28242123,-0.0490526,20.36776350519092,23.89865
50,TYO:6863,Nireco Corp,Tokyo Stock Exchange,Japan,Industrials,69504900.58067922,-0.0997593,7.74238958296674,17.8985
1,TYO:6867,LEADER ELECTRONICS CORPORATION,Tokyo Stock Exchange,Japan,Industrials,29123244.76508886,-0.1782608,5.43726904803801,14.31997
2,TYO:6916,"I-O DATA DEVICE, INC.",Tokyo Stock Exchange,Japan,Technology,498266760.51381314,0.0076329,8.26148161182474,8.91552
3,TYO:6927,Helios Techno Holding Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,71086354.03836001,-0.4227296,2.86820341368995,11.09366
4,TYO:6943,NKK Switches Co Ltd,Tokyo Stock Exchange,Japan,Industrials,60094158.015132844,-0.0600114,40.51557276086574,7.02376
5,TYO:6964,Sanko Co Ltd,Tokyo Stock Exchange,Japan,Basic Materials,117208956.53704028,-0.0953459,4.3374978004575,5.99126
6,TYO:6973,"KYOEI SANGYO CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,466994721.0980116,-0.0843931,12.12387823332747,
7,TYO:6986,FUTABA CORPORATION,Tokyo Stock Exchange,Japan,Industrials,429579447.4749252,-0.1465329,6.88016892486363,
8,TYO:7175,Imamura Securities Co Ltd,Tokyo Stock Exchange,Japan,Financials,43754689.42459968,0.5071445,9.12370226992786,4.06572
9,TYO:7176,Simplex Financial Holdings Co Ltd,Tokyo Stock Exchange,Japan,Financials,106150800.63346824,0.7896726,40.77951786028506,1.41119
10,TYO:7235,"TOKYO RADIATOR MFG. CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,228718458.56061935,-0.1004603,5.09414041879289,10.96021
11,TYO:7266,"IMASEN ELECTRIC INDUSTRIAL CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,766285412.6341722,-0.2229191,6.01794826676051,
12,TYO:7297,Car Mate Mfg Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,138335210.27626252,-0.0593994,8.55182122118599,6.57264
13,TYO:7314,ODAWARA AUTO-MACHINE MFG.CO LTD,Tokyo Stock Exchange,Japan,Industrials,42058067.92187225,-0.2312346,4.70702093964455,8.06514
14,TYO:7338,INV Inc,Tokyo Stock Exchange,Japan,Financials,38509590.00527889,-0.0932256,6.9153616047862,21.28478
15,TYO:7399,"NANSIN CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,76994685.9053317,-0.0348129,5.17332394861869,10.25741
16,TYO:7420,"SATORI ELECTRIC CO., LTD.",Tokyo Stock Exchange,Japan,Technology,931224705.2613056,-0.0120134,8.66619743093437,13.36178
17,TYO:7422,"TOHO LAMAC CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,59195486.53879993,-0.2727251,26.74643674115784,
18,TYO:7427,"ECHO TRADING CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Non-Cyclicals,753603026.5704733,0.0524337,5.66602146753475,13.95447
19,TYO:7442,"NAKAYAMAFUKU CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,421130300.89741325,0.0258956,3.61604786204469,8.06592
20,TYO:7455,Paris Miki Holdings Inc,Tokyo Stock Exchange,Japan,Consumer Cyclicals,386002111.56079537,-0.0917879,2.30512053492873,16.68066
21,TYO:7460,"YAGI + CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,1005107337.6737638,-0.0395844,12.90691536160479,7.54104
22,TYO:7467,Hagiwara Electric Holdings Co Ltd,Tokyo Stock Exchange,Japan,Technology,1124670068.6257257,-0.0029328,19.10962519795882,7.3283
23,TYO:7521,"MUSASHI CO., LTD.",Tokyo Stock Exchange,Japan,Technology,266241421.7842689,-0.1949507,17.55234911138483,195.1322
24,TYO:7523,"ART VIVANT CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Non-Cyclicals,69382597.21977828,-0.1008149,5.87717754707021,7.05848
25,TYO:7537,MARUBUN CORPORATION,Tokyo Stock Exchange,Japan,Technology,2545161006.5106454,0.0060268,6.66901284532817,
26,TYO:7539,Ainavo Holdings Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,574858789.3718107,-0.0610266,8.66619743093437,8.46721
27,TYO:7544,"Three F Co., Ltd.",Tokyo Stock Exchange,Japan,Consumer Non-Cyclicals,110241069.85746963,-0.0341478,2.80661622382544,
28,TYO:7559,"GLOBAL FOOD CREATORS CO.,LTD.",Tokyo Stock Exchange,Japan,Consumer Non-Cyclicals,135595636.1076896,-0.4129699,12.17666725321133,
29,TYO:7565,MANSEI CORPORATION,Tokyo Stock Exchange,Japan,Industrials,176620095.0202358,-0.1071768,27.45029033960936,16.68908
30,TYO:7597,"Tokyo Kiho Co., Ltd.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,28680045.750483897,-0.2759982,17.15643146225585,
31,TYO:7628,OHASHI TECHNICA INC.,Tokyo Stock Exchange,Japan,Consumer Cyclicals,262029561.85113496,-0.1705361,13.469998240366,11.73696
32,TYO:7677,Yashima + Co Ltd,Tokyo Stock Exchange,Japan,Industrials,280031849.37533,-0.1179066,17.61393630124934,25.12002
33,TYO:7699,Omni-Plus System Ltd,Tokyo Stock Exchange,Singapore,Basic Materials,249589037.48020408,0.2946911,8.11191272215379,
34,TYO:7721,Tokyo Keiki Inc,Tokyo Stock Exchange,Japan,Industrials,370235790.9554813,-0.1129637,9.01812423016013,18.44
35,TYO:7758,Sekonic Corp,Tokyo Stock Exchange,Japan,Industrials,51592468.76649657,-0.0804454,8.97413338025691,8.26542
36,TYO:7841,"ENDO MANUFACTURING CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,72817182.8259722,-0.15322,6.44905859581207,6.99732
37,TYO:7851,"KAWASE COMPUTER SUPPLIES CO., LTD.",Tokyo Stock Exchange,Japan,Technology,23149111.384831958,-0.0479869,2.42829491465775,8.36482
38,TYO:7871,Fukuvi Chemical Industry Co Ltd,Tokyo Stock Exchange,Japan,Basic Materials,313531585.4302305,-0.136411,5.2964983283477,11.50763
39,TYO:7877,"EIDAI KAKO CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,67761921.52032377,-0.0489015,14.92169628717227,9.67599
40,TYO:7885,"TAKANO Co., Ltd.",Tokyo Stock Exchange,Japan,Industrials,176403572.05701214,-0.1027567,6.475453105754,25.14857
41,TYO:7887,"NANKAI PLYWOOD CO., LTD.",Tokyo Stock Exchange,Japan,Basic Materials,170746788.66795707,-0.0164506,49.35773359141299,9.42821
42,TYO:7908,"KIMOTO CO.,LTD.",Tokyo Stock Exchange,Japan,Basic Materials,101680450.466303,-0.0384391,2.10276262537392,12.96474
43,TYO:7922,"SANKO SANGYO CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,92796322.36494808,-0.0072631,2.9385887735351,
44,TYO:7925,Maezawa Kasei Industries Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,184629597.04381487,-0.0587998,11.23526306528242,23.19037
45,TYO:7927,MUTO SEIKO CO.,Tokyo Stock Exchange,Japan,Technology,169191096.2519796,-0.0768543,4.6366355797994,6.24523
46,TYO:7937,"TSUTSUMI JEWELRY CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,161208868.55534047,-0.0203176,19.61112088685553,44.53103
47,TYO:7955,Cleanup Corp,Tokyo Stock Exchange,Japan,Consumer Cyclicals,916637339.4333978,-0.0310625,4.8565898293155,6.84729
48,TYO:7983,Miroku Corporation,Tokyo Stock Exchange,Japan,Consumer Cyclicals,119969646.31356676,-0.1127246,14.84251275734647,12.17118
49,TYO:7999,"MUTOH HOLDINGS CO., LTD.",Tokyo Stock Exchange,Japan,Technology,124502903.3960936,-0.1223642,14.34101706844976,
50,TYO:8011,SANYO SHOKAI LTD.,Tokyo Stock Exchange,Japan,Consumer Cyclicals,333793770.89565367,,7.99753651240542,
1,TYO:8013,"NAIGAI CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,102833010.73376736,-0.3018338,2.95618511349639,
2,TYO:8046,Marufuji Sheet Piling Co Ltd,Tokyo Stock Exchange,Japan,Basic Materials,287656167.5171564,-0.0493152,17.93067042055253,11.68907
3,TYO:8081,KANADEN CORPORATION,Tokyo Stock Exchange,Japan,Industrials,952217138.8351223,-0.1445633,8.86855534048918,11.90874
4,TYO:8084,Ryoden Corp,Tokyo Stock Exchange,Japan,Industrials,1731840577.1599507,-0.1444932,15.14165053668837,13.72112
5,TYO:8139,NAGAHORI CORPORATION,Tokyo Stock Exchange,Japan,Consumer Cyclicals,143367939.46859053,-0.2124323,1.59246876649657,278.5215
6,TYO:8140,"Ryosan Company, Limited",Tokyo Stock Exchange,Japan,Technology,1934576808.0239313,-0.0326137,19.83987330635228,9.26016
7,TYO:8141,"Shinko Shoji Co., Ltd.",Tokyo Stock Exchange,Japan,Technology,905314094.668309,0.0125065,7.97114200246349,19.87761
8,TYO:8144,"DENKYOSHA CO., LTD.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,509458032.7291923,0.1226468,11.92152032377266,6.47766
9,TYO:8152,Somar Corp,Tokyo Stock Exchange,Japan,Basic Materials,170450378.32130915,-0.0817772,17.20042231215907,12.49702
10,TYO:8159,Tachibana Eletech Co Ltd,Tokyo Stock Exchange,Japan,Industrials,1420376561.6751716,-0.0533655,13.35562203061763,10.98961
11,TYO:8249,"TECHNO ASSOCIE Co., Ltd.",Tokyo Stock Exchange,Japan,Industrials,642961464.0154848,-0.0744104,9.6515924687665,9.97626
12,TYO:8281,Xebio Holdings Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,1781083934.5416152,-0.1015214,9.47562906915362,16.10804
13,TYO:8614,Toyo Securities Co Ltd,Tokyo Stock Exchange,Japan,Financials,105261305.64842512,0.2339109,1.4780925567482,9.17437
14,TYO:8617,Kosei Securities Co Ltd,Tokyo Stock Exchange,Japan,Financials,9774766.848495513,0.7468553,5.05894773887031,
15,TYO:8622,Mito Securities Co Ltd,Tokyo Stock Exchange,Japan,Financials,135175083.5826148,0.2863362,2.63945099419321,10.02274
16,TYO:8700,"Maruhachi Securities Co., Ltd.",Tokyo Stock Exchange,Japan,Financials,26748345.94404364,0.2556228,12.26464895301777,15.04063
17,TYO:8706,"KYOKUTO SECURITIES CO., LTD.",Tokyo Stock Exchange,Japan,Financials,78717226.8168221,1.439204,7.03853598451522,8.57278
18,TYO:8707,"IwaiCosmo Holdings, Inc",Tokyo Stock Exchange,Japan,Financials,205824388.52718636,0.2347073,12.2294562730952,7.11323
19,TYO:8732,Money Partners Group Co Ltd,Tokyo Stock Exchange,Japan,Financials,39697342.95266585,-0.2314768,1.87401020587718,
20,TYO:8772,"ASAX CO., LTD.",Tokyo Stock Exchange,Japan,Financials,52005428.47087806,0.015241,6.22030617631533,9.04546
21,TYO:8844,"COSMOS INITIA Co., Ltd.",Tokyo Stock Exchange,Japan,Real Estate,943665317.6139363,-0.0298664,3.69523139187049,7.97705
22,TYO:8869,Meiwa Estate Company Limited,Tokyo Stock Exchange,Japan,Real Estate,440867499.5600915,0.2363129,5.42847087805736,11.18638
23,TYO:8871,"GOLDCREST Co., Ltd.",Tokyo Stock Exchange,Japan,Real Estate,254179130.74080592,-0.1696128,14.73693471757874,10.53459
24,TYO:8877,ESLEAD CORP,Tokyo Stock Exchange,Japan,Real Estate,607068537.7441492,0.1194291,14.54337497800458,5.4262
25,TYO:8881,Nisshin Group Holdings Co Ltd,Tokyo Stock Exchange,Japan,Real Estate,711027098.3635404,-0.0158415,4.53985571001232,7.21624
26,TYO:8890,"Raysum Co., Ltd.",Tokyo Stock Exchange,Japan,Real Estate,283468238.60636985,-0.4135389,6.52824212563787,29.62651
27,TYO:8891,AMG Holdings Co Ltd,Tokyo Stock Exchange,Japan,Real Estate,115330283.30107336,0.2659446,7.89195847263769,1.25422
28,TYO:8904,Avantia Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,398802833.0107338,0.1157194,7.75118775294739,9.27102
29,TYO:8917,"First Juken Co., Ltd.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,383543462.9597044,0.0111742,11.43762097483723,8.61552
30,TYO:8935,FJ Next Holdings Co Ltd,Tokyo Stock Exchange,Japan,Real Estate,642160830.5472462,-0.1396983,8.97413338025691,5.97795
31,TYO:8995,"Makoto Construction CO., Ltd.",Tokyo Stock Exchange,Japan,Consumer Cyclicals,25100184.761569597,0.0271324,5.61323244765089,8.21798
32,TYO:9755,OYO Corporation,Tokyo Stock Exchange,Japan,Basic Materials,436459616.3997888,-0.0793386,14.96568713707549,18.59571
33,TYO:9820,MT Genex Corp,Tokyo Stock Exchange,Japan,Industrials,26479218.72250572,-0.0781227,21.98662678162942,12.00938
34,TYO:9854,Aigan Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,119320781.27749428,-0.1210059,1.9180010557804,
35,TYO:9857,EIWA CORPORATION,Tokyo Stock Exchange,Japan,Industrials,344531497.44853073,0.0391999,10.95372162590181,6.86906
36,TYO:9867,Solekia Ltd,Tokyo Stock Exchange,Japan,Technology,194548389.93489355,-0.0867712,49.26975189160655,7.20188
37,TYO:9885,Charle Co Ltd,Tokyo Stock Exchange,Japan,Consumer Cyclicals,121159598.80344889,-0.1212431,4.68062642970262,147.7934
38,TYO:9908,"NIHON DENKEI CO., LTD.",Tokyo Stock Exchange,Japan,Industrials,727340489.1782509,-0.1145857,14.97448530705613,7.67562
39,TYO:9929,"HEIWA PAPER CO., LTD.",Tokyo Stock Exchange,Japan,Basic Materials,128553844.80028154,-0.2053824,3.69523139187049,38.25603
40,TYO:9967,"SAKAI TRADING CO., LTD.",Tokyo Stock Exchange,Japan,Basic Materials,325097395.7416857,-0.0394252,23.49991201830019,8.05697
41,TYO:9995,Glosel Co Ltd,Tokyo Stock Exchange,Japan,Technology,526667253.211332,-0.128204,3.62484603202534,
42,UPC:ALV,Alvico Construction JSC,Unlisted Public Company Market (UPCOM),Vietnam,Basic Materials,4681260.43963944,0.5358269,0.15819300003006,
43,UPC:BTG,Tien Giang Packaging JSC,Unlisted Public Company Market (UPCOM),Vietnam,Basic Materials,1298575.138071729,-0.2078656,0.22410675004258,0.98759
44,UPC:DBM,Dak Lak Pharmaceutical Medicl Eqmnt JSC,Unlisted Public Company Market (UPCOM),Vietnam,Consumer Non-Cyclicals,10920159.46557483,-0.0640213,1.2216015002321,8.84358
45,UPC:DCS,Dai Chau Group JSC,Unlisted Public Company Market (UPCOM),Vietnam,Consumer Cyclicals,1344955.5679805416,0.1458802,0.12743325002421,564.6649
46,UPC:DPS,Soc Son Development Investment JSC,Unlisted Public Company Market (UPCOM),Vietnam,Basic Materials,10870684.60481543,-0.7695376,0.05712525001085,
47,UPC:EFI,Edu Fin Inv JSC,Unlisted Public Company Market (UPCOM),Vietnam,Industrials,350901.95496667136,-0.1745984,0.11864475002254,6.55127
